Gridpoint,X_m,Y_m,Z_m,X_disp_mm,Y_disp_mm,Z_disp_mm,XY_disp_mm,XYZ_disp_mm
20362,569715.974,5209410.516,371.3,0.000789574,-0.000789919,0.000684838,0.001116871,0.001310116
20374,569718.4775,5209413.943,371.34,0.000813209,-0.000716969,0.000686725,0.001084137,0.001283334
20386,569720.9815,5209417.4,371.35,0.000838739,-0.000648573,0.000680075,0.00106025,0.001259616
20398,569723.485,5209420.827,371.35,0.000839411,-0.000576953,0.00067741,0.00101857,0.001223262
20410,569725.9884,5209424.253,371.35,0.000830059,-0.000498069,0.000674364,0.000968024,0.001179761
20422,569728.4925,5209427.71,371.36,0.000799853,-0.00045787,0.000645839,0.000921634,0.001125397
20434,569730.9959,5209431.137,371.37,0.000774486,-0.000396593,0.00063703,0.000870123,0.001078389
20446,569733.4994,5209434.564,371.39,0.00073189,-0.00035237,0.000619425,0.000812298,0.001021526
20458,569736.0034,5209438.021,371.4,0.000710285,-0.000325752,0.000609598,0.000781421,0.000991075
20470,569738.5069,5209441.448,371.41,0.00069283,-0.000301581,0.000591039,0.000755622,0.000959319
20482,569741.0104,5209444.874,371.41,0.000673947,-0.000275749,0.000561679,0.000728177,0.000919634
20494,569743.5144,5209448.331,371.41,0.000665747,-0.000272723,0.000528769,0.000719442,0.000892857
20506,569746.0179,5209451.758,371.41,0.000647725,-0.000270998,0.000503645,0.000702131,0.000864087
20518,569748.5213,5209455.185,371.42,0.000639865,-0.00026045,0.00050705,0.000690841,0.000856948
20530,569751.0254,5209458.642,371.43,0.000629194,-0.000249757,0.000502728,0.000676951,0.000843207
20542,569753.5288,5209462.068,371.44,0.000612024,-0.000240746,0.000490274,0.000657672,0.000820306
20554,569756.0323,5209465.495,371.45,0.000591853,-0.000230343,0.000474414,0.000635096,0.000792727
20566,569758.5364,5209468.952,371.44,0.000568539,-0.000231785,0.000451055,0.000613972,0.000761848
20578,569761.0398,5209472.379,371.42,0.000552687,-0.000221896,0.000433643,0.000595568,0.000736714
20590,569763.5433,5209475.805,371.41,0.000546052,-0.00024799,0.000423697,0.000599726,0.000734296
20602,569766.0473,5209479.263,371.4,0.000534912,-0.000242576,0.000405117,0.000587345,0.000713508
20614,569768.5508,5209482.689,371.4,0.000518857,-0.000272039,0.000400009,0.000585847,0.000709383
20626,569771.0542,5209486.116,371.4,0.000501447,-0.000276639,0.000413306,0.000572694,0.000706258
20638,569773.5583,5209489.573,371.4,0.000413346,-0.000267999,0.000385,0.000492624,0.000625223
20650,569776.0618,5209493,371.39,0.000352292,-0.000273384,0.000488732,0.000445925,0.000661595
20662,569778.5652,5209496.426,371.38,0.00026622,-0.000291457,0.000422,0.000394741,0.000577844
20674,569781.0693,5209499.883,371.36,0.000204385,-0.000339749,0.000455684,0.000396488,0.000604028
20686,569783.5727,5209503.31,371.35,0.000121818,-0.000397975,0.000345419,0.000416202,0.000540868
20698,569786.0762,5209506.737,371.63,2.26283E-05,-0.000491463,0.000432627,0.000491984,0.000655144
20710,569788.5802,5209510.194,371.9,-4.86828E-05,-0.000559669,0.000419422,0.000561783,0.000701081
20722,569791.0837,5209513.621,372.18,-7.52496E-05,-0.000626715,0.000488593,0.000631216,0.000798221
20734,569793.5871,5209517.047,372.45,-0.000138707,-0.000711072,0.000460877,0.000724475,0.000858645
20746,569796.0912,5209520.504,372.73,-0.000183818,-0.000823765,0.000525698,0.000844024,0.000994352
20758,569798.5947,5209523.931,373,-0.000194742,-0.000915904,0.00048297,0.000936379,0.001053596
20770,569801.0981,5209527.358,373.28,-0.000209821,-0.00103603,0.000549029,0.001057063,0.001191141
20782,569803.6022,5209530.815,373.55,-0.000189162,-0.001134003,0.00050728,0.001149672,0.001256614
20794,569806.1056,5209534.241,373.83,-0.000180023,-0.001307666,0.000524186,0.001319999,0.001420271
20806,569808.6091,5209537.668,374.11,-0.000142895,-0.001401216,0.000587635,0.001408483,0.001526152
20818,569811.1131,5209541.125,374.53,-0.000112136,-0.001491158,0.000590551,0.001495368,0.001607755
20830,569813.6166,5209544.552,374.98,-8.44833E-05,-0.0015892,0.000598051,0.001591444,0.001700105
20842,569816.1201,5209547.979,375.42,-5.53842E-05,-0.001658434,0.000642246,0.001659358,0.001779311
20854,569818.6241,5209551.436,375.87,-4.11687E-05,-0.001711676,0.00067338,0.001712171,0.001839828
20866,569821.1276,5209554.862,376.31,4.48045E-06,-0.001767649,0.00071958,0.001767655,0.001908507
20878,569823.631,5209558.289,376.76,2.5621E-05,-0.001826984,0.000749473,0.001827164,0.001974902
20890,569826.1351,5209561.746,377.21,3.14013E-05,-0.00186399,0.000790621,0.001864255,0.002024976
20902,569828.6385,5209565.173,377.65,5.18823E-05,-0.001896245,0.000827052,0.001896955,0.002069408
20914,569831.142,5209568.599,378.1,7.34367E-05,-0.00192557,0.000880732,0.00192697,0.002118703
20926,569833.646,5209572.057,378.55,8.83452E-05,-0.001903297,0.000938411,0.001905346,0.002123902
20938,569836.1495,5209575.483,379.03,8.39385E-05,-0.001906808,0.000953097,0.001908655,0.002133391
20950,569838.653,5209578.91,379.51,7.62277E-05,-0.001887459,0.001014493,0.001888998,0.00214418
20962,569841.157,5209582.367,379.99,5.19955E-05,-0.001840911,0.001093253,0.001841646,0.002141696
20974,569843.6605,5209585.794,380.47,-3.53405E-05,-0.001741253,0.001104735,0.001741612,0.002062438
20986,569846.1639,5209589.22,380.19,-6.00029E-05,-0.00168088,0.001128203,0.00168195,0.00202529
20998,569848.668,5209592.677,380.11,-5.90475E-05,-0.001665662,0.001098272,0.001666708,0.001996025
21010,569851.1714,5209596.104,380.01,-6.48967E-05,-0.001666039,0.001128798,0.001667302,0.002013475
21022,569853.6749,5209599.531,379.88,-3.96469E-05,-0.001703583,0.001157248,0.001704044,0.002059852
21034,569856.1789,5209602.988,379.75,-0.0001093,-0.001668823,0.001174339,0.001672399,0.002043524
21046,569858.6824,5209606.415,379.62,-6.62658E-05,-0.001717165,0.00119323,0.001718443,0.002092091
21058,569861.1858,5209609.841,379.49,-0.000139484,-0.001682019,0.001249982,0.001687792,0.002100262
21070,569863.6899,5209613.298,379.36,-2.65668E-05,-0.001758868,0.001276674,0.001759069,0.002173527
21082,569866.1934,5209616.725,379.24,9.06182E-06,-0.001797532,0.00134538,0.001797555,0.002245273
21094,569868.6968,5209620.152,379.12,3.0772E-05,-0.001856509,0.001438699,0.001856764,0.002348921
21106,569871.2009,5209623.609,379,5.73887E-05,-0.001892726,0.001517002,0.001893596,0.002426314
21118,569873.7043,5209627.035,378.87,0.000145132,-0.002042027,0.001646699,0.002047178,0.002627271
21130,569876.2078,5209630.462,378.75,0.000212896,-0.002119842,0.001759928,0.002130505,0.002763403
21142,569878.7118,5209633.919,378.66,0.00030075,-0.002209749,0.001850069,0.002230122,0.002897619
21154,569881.2153,5209637.346,378.61,0.000498924,-0.002391672,0.001845831,0.002443158,0.003062044
21166,569883.7187,5209640.773,378.27,0.000609842,-0.002572504,0.001818527,0.002643802,0.003208851
21178,569886.2228,5209644.23,378.21,0.000735692,-0.002726207,0.00182794,0.00282373,0.00336375
21190,569888.7262,5209647.656,378.2,0.000930747,-0.002793807,0.001763439,0.002944766,0.003432399
21202,569891.2297,5209651.083,378.19,0.00097266,-0.002848089,0.001861782,0.003009598,0.003538914
21214,569893.7338,5209654.54,378.18,0.000989561,-0.002789591,0.002090773,0.002959906,0.003623862
21226,569896.2372,5209657.967,378.17,0.001509509,-0.003065813,0.002573566,0.003417283,0.004277975
21238,569898.7407,5209661.393,378.16,0.001175559,-0.002946616,0.002795763,0.003172457,0.004228566
21250,569901.2447,5209664.851,378.56,0.001276413,-0.003243694,0.002792235,0.003485797,0.004466247
21262,569903.7482,5209668.277,379,0.001359159,-0.003245734,0.002603647,0.003518821,0.004377337
21274,569906.2516,5209671.704,379.45,0.002256161,-0.003608085,0.002465973,0.004255413,0.004918289
21286,569908.7557,5209675.161,379.9,0.001665968,-0.003023621,0.001964092,0.003452207,0.003971825
21298,569911.2591,5209678.588,380.34,0.006977446,-0.005830872,0.001936323,0.009093065,0.009296944
21310,569913.7626,5209682.014,380.79,0.010432953,-0.006696563,-0.000758812,0.012397196,0.012420397
21322,569916.2666,5209685.471,381.23,0.049447831,-0.034124671,-0.000341869,0.06007979,0.060080763
21334,569918.7701,5209688.898,381.29,0.045758024,-0.034132596,-0.001112317,0.057086171,0.057097006
21346,569921.2736,5209692.325,381.4,0.01326957,-0.01198433,-0.001146443,0.017880314,0.01791703
21358,569923.7776,5209695.782,381.51,0.00638794,-0.006466848,0.000696302,0.009089879,0.009116509
21370,569926.2811,5209699.209,381.62,0.010059187,-0.009295948,0.001314803,0.013696784,0.013759746
21382,569928.7845,5209702.635,382,0.005215905,-0.004501845,-0.001342646,0.006890013,0.007019614
21394,569931.2886,5209706.092,382.51,0.01141175,-0.008842654,-0.001032472,0.014436779,0.014473651
21406,569933.792,5209709.519,383.02,0.01650381,-0.012554651,-0.001609027,0.020736321,0.020798653
21418,569936.2955,5209712.946,383.4,0.022571172,-0.015995421,-0.001790907,0.02766426,0.027722169
21430,569938.7995,5209716.403,383.7,0.024691122,-0.017663942,-0.002392052,0.030358958,0.03045305
21442,569941.303,5209719.829,383.99,0.027577517,-0.020087135,-0.003435713,0.034117626,0.034290182
21454,569943.8065,5209723.256,384.32,0.035484257,-0.027842413,-0.000582925,0.045103575,0.045107342
21466,569946.3105,5209726.713,384.64,0.043498821,-0.032706412,0.003349056,0.054422943,0.054525892
21478,569948.814,5209730.14,384.96,0.030851627,-0.021668171,0.005092304,0.037700564,0.038042925
21490,569951.3174,5209733.567,385.28,0.017680379,-0.014560474,0.006403584,0.022904218,0.023782537
21502,569953.8215,5209737.024,385.44,0.017943007,-0.011886476,0.007413379,0.021523007,0.022763963
21514,569956.3249,5209740.45,385.38,0.017577534,-0.011023107,0.007434011,0.020747978,0.022039581
21526,569958.8284,5209743.877,385.31,0.014662429,-0.009191104,0.005794347,0.017305006,0.01824932
21538,569961.3324,5209747.334,385.29,0.012882105,-0.009016345,0.004234152,0.015723966,0.016284077
21550,569656.0854,5209338.483,371.42,0.000396812,-0.000277734,-0.000166077,0.000484351,0.000512032
21562,569658.5889,5209341.909,371.36,0.000335318,-0.000357176,-0.000143262,0.000489911,0.000510428
21574,569661.0929,5209345.366,371.31,0.0002116,-0.000391322,-0.000116544,0.000444868,0.000459881
21586,569663.5964,5209348.793,371.26,0.000108609,-0.000434292,3.08093E-05,0.000447667,0.000448726
21598,569666.0998,5209352.22,371.22,-2.92647E-05,-0.000496088,-4.04291E-05,0.000496951,0.000498593
21610,569668.6039,5209355.677,371.17,-0.000124378,-0.000610809,0.00014094,0.000623344,0.000639079
21622,569671.1074,5209359.103,371.12,-0.000201658,-0.000695316,0.000195587,0.000723968,0.000749923
21634,569673.6108,5209362.53,371.07,-0.000214079,-0.000802063,0.000277377,0.000830142,0.000875256
21646,569676.1149,5209365.987,371.02,-0.000166019,-0.000957212,0.000253963,0.000971503,0.001004149
21658,569678.6183,5209369.414,370.97,-7.33229E-05,-0.001119491,0.000290232,0.00112189,0.001158823
21670,569681.1218,5209372.84,370.93,6.78737E-05,-0.00123419,0.000315759,0.001236054,0.001275749
21682,569683.6258,5209376.298,370.88,0.000220817,-0.00138981,0.00030211,0.001407242,0.001439306
21694,569686.1293,5209379.724,370.84,0.000411235,-0.001473903,0.000391022,0.001530198,0.001579368
21706,569688.6328,5209383.151,370.8,0.000532227,-0.001514191,0.000435331,0.001605004,0.001662995
21718,569691.1368,5209386.608,370.76,0.00065219,-0.001528012,0.000450849,0.001661377,0.001721464
21730,569693.6403,5209390.035,370.72,0.000804011,-0.001532752,0.000509929,0.001730827,0.001804381
21742,569696.1437,5209393.461,370.71,0.000957973,-0.001586531,0.000530439,0.001853319,0.001927734
21754,569698.6478,5209396.918,370.74,0.001050751,-0.001551535,0.00056678,0.001873857,0.001957697
21766,569701.1512,5209400.345,370.77,0.001090922,-0.00148802,0.000611268,0.001845078,0.001943698
21778,569703.6547,5209403.772,370.81,0.001132502,-0.001406338,0.000640062,0.001805643,0.001915732
21790,569706.1587,5209407.229,370.84,0.001179991,-0.001345324,0.000663393,0.00178949,0.001908498
21802,569708.6622,5209410.656,370.88,0.001221721,-0.001244561,0.000676655,0.001744,0.001870668
21814,569711.1657,5209414.082,370.91,0.00127467,-0.0011543,0.0006857,0.001719649,0.001851318
21826,569713.6697,5209417.539,370.95,0.001299713,-0.001077842,0.000680207,0.00168849,0.001820351
21838,569716.1732,5209420.966,370.96,0.001304827,-0.000997169,0.000677277,0.00164223,0.001776408
21850,569718.6766,5209424.393,370.97,0.001302414,-0.000938307,0.00066917,0.001605211,0.001739107
21862,569721.1807,5209427.85,370.98,0.001285486,-0.000888452,0.000668142,0.001562633,0.001699481
21874,569723.6841,5209431.276,370.99,0.001261007,-0.000804667,0.000664017,0.00149587,0.001636626
21886,569726.1876,5209434.703,371,0.00122857,-0.000726439,0.000656471,0.00142727,0.001571004
21898,569728.6916,5209438.16,371.02,0.001173188,-0.000647966,0.000649881,0.001340236,0.001489489
21910,569731.1951,5209441.587,371.03,0.001127753,-0.000569397,0.000647994,0.001263345,0.001419837
21922,569733.6986,5209445.014,371.04,0.001104124,-0.000545299,0.00063256,0.001231438,0.001384403
21934,569736.2026,5209448.471,371.04,0.001072248,-0.000512225,0.000616624,0.001188314,0.001338773
21946,569738.7061,5209451.897,371.05,0.001050449,-0.000492812,0.000586319,0.001160305,0.001300029
21958,569741.2095,5209455.324,371.06,0.001015622,-0.000475459,0.000548864,0.001121405,0.001248519
21970,569743.7136,5209458.781,371.07,0.001008422,-0.00048426,0.000545646,0.00111867,0.001244649
21982,569746.217,5209462.208,371.08,0.0009741,-0.000441803,0.000510015,0.001069607,0.001184979
21994,569748.7205,5209465.634,371.1,0.000938977,-0.000450378,0.000502393,0.001041402,0.001156251
22006,569751.2245,5209469.092,371.1,0.000904017,-0.000432466,0.000485073,0.001002135,0.00111336
22018,569753.728,5209472.518,371.09,0.000865941,-0.000438339,0.000466185,0.000970564,0.001076719
22030,569756.2315,5209475.945,371.08,0.000820432,-0.0004784,0.000453113,0.000949723,0.001052276
22042,569758.7355,5209479.402,371.07,0.000804778,-0.000475237,0.000450753,0.000934622,0.00103764
22054,569761.239,5209482.829,371.05,0.00076764,-0.000475381,0.000427422,0.000902917,0.000998973
22066,569763.7424,5209486.255,371.04,0.00077658,-0.000466121,0.000431752,0.000905729,0.001003371
22078,569766.2465,5209489.712,371.04,0.000667486,-0.000485326,0.000414164,0.000825275,0.000923369
22090,569768.7499,5209493.139,371.04,0.000540318,-0.000476174,0.000374039,0.000720198,0.000811536
22102,569771.2534,5209496.566,371.02,0.000473809,-0.000480204,0.000565261,0.000674605,0.00088012
22114,569773.7574,5209500.023,371.01,0.000409651,-0.000474341,0.000443944,0.000626748,0.000768049
22126,569776.2609,5209503.449,371,0.000312179,-0.000453444,0.000521963,0.000550516,0.000758625
22138,569778.7644,5209506.876,370.98,0.000186941,-0.000526448,0.000344346,0.000558654,0.000656254
22150,569781.2684,5209510.333,370.97,0.000131409,-0.000643423,0.000495946,0.000656705,0.000822936
22162,569783.7719,5209513.76,371,6.56285E-05,-0.000691554,0.000438792,0.000694661,0.00082164
22174,569786.2753,5209517.187,371.28,9.01736E-06,-0.000826003,0.000553545,0.000826053,0.000994372
22186,569788.7794,5209520.644,371.55,-2.85857E-06,-0.000925804,0.000454074,0.000925808,0.001031166
22198,569791.2828,5209524.07,371.83,-2.99553E-05,-0.001063376,0.00056079,0.001063798,0.00120256
22210,569793.7863,5209527.497,372.11,-4.94085E-05,-0.001226933,0.000491875,0.001227927,0.00132278
22222,569796.2904,5209530.954,372.56,-9.78329E-06,-0.001382265,0.000612727,0.001382299,0.001512014
22234,569798.7938,5209534.381,373,2.78426E-05,-0.00152353,0.000531057,0.001523784,0.001613673
22246,569801.2973,5209537.807,373.45,2.6691E-05,-0.00169955,0.000549161,0.001699759,0.00178627
22258,569803.8013,5209541.265,373.9,5.95357E-05,-0.001767022,0.000640842,0.001768025,0.001880582
22270,569806.3048,5209544.691,374.38,0.000107868,-0.001861533,0.000614318,0.001864656,0.001963244
22282,569808.8082,5209548.118,374.86,0.000137848,-0.001945532,0.000604616,0.001950409,0.002041974
22294,569811.3123,5209551.575,375.34,0.000200357,-0.002073333,0.000638075,0.002082992,0.00217853
22306,569813.8157,5209555.002,375.82,0.000252995,-0.002151609,0.00064866,0.002166432,0.002261457
22318,569816.3192,5209558.428,376.3,0.000298236,-0.002232103,0.000720611,0.002251939,0.002364426
22330,569818.8233,5209561.885,376.78,0.000353606,-0.002313597,0.000733935,0.002340463,0.002452841
22342,569821.3267,5209565.312,377.27,0.000416835,-0.002374066,0.000787158,0.002410382,0.002535657
22354,569823.8302,5209568.739,377.75,0.000448894,-0.002427186,0.000831231,0.002468347,0.002604551
22366,569826.3342,5209572.196,378.23,0.000493534,-0.002454038,0.000896478,0.002503174,0.002658863
22378,569828.8377,5209575.623,378.71,0.000503914,-0.00243469,0.000999962,0.002486291,0.002679845
22390,569831.3411,5209579.049,379.19,0.000482556,-0.00240482,0.000992945,0.002452758,0.002646122
22402,569833.8452,5209582.506,379.67,0.000428144,-0.00237785,0.001071817,0.002416088,0.002643156
22414,569836.3486,5209585.933,380.15,0.000342405,-0.002256113,0.001153746,0.002281948,0.002557033
22426,569838.8521,5209589.36,379.57,0.00027968,-0.002118893,0.001129452,0.002137271,0.002417352
22438,569841.3562,5209592.817,379.18,0.000321699,-0.002172689,0.001241792,0.002196376,0.002523116
22450,569843.8596,5209596.243,379.09,0.000265126,-0.002118958,0.001209985,0.00213548,0.002454452
22462,569846.3631,5209599.67,379,0.00024782,-0.002108358,0.001332315,0.002122873,0.002506322
22474,569848.8671,5209603.127,378.91,0.0003007,-0.002142551,0.001430172,0.002163549,0.002593518
22486,569851.3706,5209606.554,378.83,0.000318819,-0.002162761,0.001423109,0.002186134,0.002608529
22498,569853.874,5209609.981,378.74,0.000398404,-0.002221836,0.001522597,0.002257273,0.002722789
22510,569856.3781,5209613.438,378.65,0.000562653,-0.00233026,0.001666752,0.002397225,0.002919718
22522,569858.8815,5209616.864,378.55,0.000662579,-0.002319811,0.001649466,0.002412578,0.002922546
22534,569861.385,5209620.291,378.51,0.000709595,-0.002422427,0.001621618,0.002524218,0.00300022
22546,569863.889,5209623.748,378.48,0.000836559,-0.002425,0.001584105,0.00256524,0.003014937
22558,569866.3925,5209627.175,378.46,0.000902,-0.002405398,0.00131162,0.002568958,0.002884422
22570,569868.896,5209630.601,378.44,0.000872618,-0.002346464,0.001144077,0.002503469,0.002752502
22582,569871.4,5209634.059,378.42,0.000797723,-0.002290002,0.000817582,0.002424968,0.002559084
22594,569873.9035,5209637.485,378.4,0.000765078,-0.002457953,0.000726516,0.002574272,0.002674828
22606,569876.4069,5209640.912,378.4,0.000951023,-0.002675011,0.000852079,0.002839037,0.002964147
22618,569878.911,5209644.369,378.8,0.001281082,-0.003043865,0.000889328,0.003302466,0.003420115
22630,569881.4144,5209647.796,379.2,0.001668183,-0.003520862,0.001096681,0.003896062,0.004047469
22642,569883.9179,5209651.222,379.6,0.002176149,-0.003795484,0.001123986,0.00437508,0.004517153
22654,569886.4219,5209654.679,379.42,0.003008379,-0.004099291,0.001501159,0.005084735,0.005301698
22666,569888.9254,5209658.106,379,0.002898234,-0.002542685,-1.09982E-05,0.003855516,0.003855532
